id	institutionCode	datasetName	basisOfRecord	catalogNumber	recordedBy	recordNumber	occurrenceDetails	eventDate	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	identifiedBy	typeStatus	scientificName	kingdom	phylum	family	genus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship
75bbd48c-2714-45d9-9ce5-a9559303bc5b	NY	New York Botanical Garden	S	869717	C. A. Cid Ferreira	10147B	http://sweetgum.nybg.org/vh/specimen.php?irn=1070490	1989	South America	Brazil	Acre	Cruzeiro do Sul	AS-307, km 60 próximo a Fazenda do Sr. Idelfonso.			-7.63111	-72.67	""	123037	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
9d60f11e-c93c-49ea-b46e-73f56294f63b	NY	New York Botanical Garden	S	1274404	N. Dezzeo	384	http://sweetgum.nybg.org/vh/specimen.php?irn=1515205	1992	South America	Venezuela	Amazonas	Mun. Atabapo	al norte de La Esmeralda y al este del Cerro Duida.  Margen derecha del Caño Iguapó.	300		3.5	-65.25	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
82b5e1d8-c407-4c35-9849-db7f846e5388	NY	New York Botanical Garden	S	1274362	M.-F. Prévost	2172	http://sweetgum.nybg.org/vh/specimen.php?irn=1514572	1986	South America	French Guiana	""	""	Sur sable a Rocoucoua, pres d'Iracoubo.					""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
94d7c6f3-6cd6-47b0-bee3-c82cdc012836	NY	New York Botanical Garden	S	196239	M. N. Alexiades	1251	http://sweetgum.nybg.org/vh/specimen.php?irn=34650	1995	South America	Peru	Madre de Dios	Tambopata Province	Rio Heath, Comunidad Nativa Sonene, ca 8km above confluence w Rio Madre de Dios	180	180	-12.53	-68.67	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
c4bb02ef-7631-41fb-a7d0-1f5565a26236	NY	New York Botanical Garden	S	2103582	R. A. S. de Pontes	825	http://sweetgum.nybg.org/vh/specimen.php?irn=2258807	2012	South America	Brazil	Pernambuco	""	Água Preta, Fazenda Camarão: Mata da sede da fazenda.					""		R. A. S. de Pontes		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
4f888a43-0a37-49ce-9ba2-e2a2a684a546	NY	New York Botanical Garden	S	2103574	R. A. S. de Pontes	848	http://sweetgum.nybg.org/vh/specimen.php?irn=2258769	2012	South America	Brazil	Pernambuco	""	Água Preta, Fazenda Camarão.					""		R. A. S. de Pontes		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
4468aa29-7e40-4891-9d2c-06c3d7386d82	NY	New York Botanical Garden	S	929389	V. C. Souza	18681	http://sweetgum.nybg.org/vh/specimen.php?irn=1046596	1997	South America	Brazil	Mato Grosso	Juruena	Ca. 27km WSW (em linha reta) de Juruena.			-10.37	-58.78	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
4f81ca56-b606-4a52-b171-0a6dfb09291a	NY	New York Botanical Garden	S	1274424	B. G. Stergios D.	13794	http://sweetgum.nybg.org/vh/specimen.php?irn=1515308	1989	South America	Venezuela	Bolívar	""	Hoja NB20-5, Serranía Maigualida.  Frente 9, HP 4.	250	350	6.155	-65.895	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
e21fbfa5-2195-4af7-9593-47993201c695	NY	New York Botanical Garden	S	1274374	J. Velazco	736	http://sweetgum.nybg.org/vh/specimen.php?irn=1514770	1989	South America	Venezuela	Amazonas	Mun. Atabapo	Pica al norte del campamento.	80		4	-67.75	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
dbfc6095-1f7b-49a8-bf8e-707872314237	NY	New York Botanical Garden	S	1274402	B. G. Stergios D.	11565	http://sweetgum.nybg.org/vh/specimen.php?irn=1515186	1988	South America	Venezuela	Amazonas	Mun. Atabapo	"15 Km aprox. al S-E de San Fernando de Atabapo; en el Sector """"El Pozo"""" en zona experimental de la CVG - Proyecto Caucho"	110	110	3.92	-67.67	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
5911f5e8-ba7f-476d-940a-5aed62c7428c	NY	New York Botanical Garden	S	1274249	N. T. da Silva	3597	http://sweetgum.nybg.org/vh/specimen.php?irn=1513466	1972	South America	Brazil	""	""	Serra dos Carajás, estrada N-13. km 7.					""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
7aa79e99-6fd1-475c-883b-ee3c5d6d9956	NY	New York Botanical Garden	S	1274366	J.-J. de Granville	3318	http://sweetgum.nybg.org/vh/specimen.php?irn=1514604	1980	South America	French Guiana	Saül	""	lac situé a 1 km environ au Sud du Pic Matecho.	350				""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
e3286410-e716-4bab-a978-93f1be87058e	NY	New York Botanical Garden	S	1274244	M. Kuhlmann	311	http://sweetgum.nybg.org/vh/specimen.php?irn=1513454	1959	South America	Brazil	Pará	""	Rodovia Belém - Brasília, km 92			-1.32249	-47.6754	Georeferencing Quick Reference Guide, Version 2012	28442.3	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
3afdbe3d-2449-4849-80ae-1aea201b0f37	NY	New York Botanical Garden	S	608665	K. Thomsen	283	http://sweetgum.nybg.org/vh/specimen.php?irn=34642	1993	Central America	Costa Rica	Puntarenas	""	Aguabuena, 3 km W of Rincón.  Plants of the Osa Peninsula	100	100			""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
1744c654-75fd-48a3-b21b-049857be1bf8	NY	New York Botanical Garden	S	1274380	W. W. Thomas	3221	http://sweetgum.nybg.org/vh/specimen.php?irn=1514843	1984	South America	Venezuela	Amazonas	Mun. Río Negro	"Along Río Marawinuma, at """"Puerto chimo"""" camp, ca. 6 km east of base camp"	170	170	0.83	-66.12	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
86ab4da0-1d49-4d9d-8fbe-9e11bf4a87c5	NY	New York Botanical Garden	S	1274381	L. W. Williams	13956	http://sweetgum.nybg.org/vh/specimen.php?irn=1514847	1942	South America	Venezuela	Amazonas	""	Yavita.	128	128			""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
7a6f3311-ac51-4302-93c9-cabd580f3261	NY	New York Botanical Garden	S	608664	B. M. Boom	10599	http://sweetgum.nybg.org/vh/specimen.php?irn=34634	1992	South America	Venezuela	Bolívar	Cedeño	Along Río Mawela, tributary of the Erebato	300	300	5.13	-64.93	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
ba5053f7-a86e-4619-9b5d-1b4e1137b309	NY	New York Botanical Garden	S	1274368	M. J. Jansen-Jacobs	6875	http://sweetgum.nybg.org/vh/specimen.php?irn=1514693	2004	South America	Suriname	Marowijne	""	Lely Mts., airstrip, plateau; along ridge of plateau S of airstrip.	600	650	4.26837	-54.7435	Georeferencing Quick Reference Guide, Version 2012	7966.57	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
1e582c96-83cd-40a7-9498-333feabdfd7c	NY	New York Botanical Garden	S	1274369	J. C. Lindeman	4808	http://sweetgum.nybg.org/vh/specimen.php?irn=1514703	1953	South America	Suriname	""	""	Jodensavanne-Mapane kreek area (Suriname R.).			5.42	-54.98	""		""		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
aa610efd-86db-4c1c-975b-ddf876ae6b79	NY	New York Botanical Garden	S	1274260	M. G. Vieira	1024	http://sweetgum.nybg.org/vh/specimen.php?irn=1513534	1979	South America	Brazil	Rondônia	""	Estrada que vai para fazenda Estrela de Rondônia, localidade de Guaporé			-12.75	-60.17	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
2cf78659-370d-40c4-9f45-bfbef43d98e5	NY	New York Botanical Garden	S	1242152	W. S. Alverson	24	http://sweetgum.nybg.org/vh/specimen.php?irn=1510791	1977	South America	Colombia	Antioquia	""	Vic. Planta Providencia, 28 kms SW of Zaragoza. Valley of Río Anorí in areas surrounding the confluence of Quebrada La Tirana and Río Anorí, approx. 3 km upriver from Planta Providencia.  On NW facing slopes on east side of river	400	700			""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
d583bc70-7c63-4d54-a7ba-6097633418ea	NY	New York Botanical Garden	S	1242203	J. G. Graham	2735	http://sweetgum.nybg.org/vh/specimen.php?irn=1511473	2003	South America	Peru	Ucayali	Coronel Portillo Province	Distr. Calleria.  Cabecera de los Rios Utiquinia y Abujao.  Cabecera de las quebradas Manuela y Tahuallo.	850		-7.9636	-73.8997	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
70192c1e-c16d-4267-8399-197bff092872	NY	New York Botanical Garden	S	1274338	M. L. Alencar	703	http://sweetgum.nybg.org/vh/specimen.php?irn=1514422	1979	South America	Brazil	Amazonas	""	Vicinity of São Gabriel			-0.12	-67.08	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
77e9aedc-e484-4fa9-8b1d-9cb67b9cae0c	NY	New York Botanical Garden	S	1274337	M. L. Alencar	614	http://sweetgum.nybg.org/vh/specimen.php?irn=1514421	1979	South America	Brazil	Amazonas	""	Along Rio Curicuriari and Igarapé Cariua to Cachoeira Piraiauara			-0.33	-66.92	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
23dd6228-0812-431b-959d-cf0ee75e2cf2	NY	New York Botanical Garden	S	1274313	G. T. Prance	21637	http://sweetgum.nybg.org/vh/specimen.php?irn=1514230	1974	South America	Brazil	Amazonas	""	Manaus-Caracarai road, km. 115, Rio Urubu.			-1.981	-60.0292	Georeferencing Quick Reference Guide, Version 2012	12717	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
84a7a4c3-a019-4c3c-980b-151d25936c2d	NY	New York Botanical Garden	S	1274339	G. T. Prance	21637	http://sweetgum.nybg.org/vh/specimen.php?irn=1514424	1974	South America	Brazil	Amazonas	""	Manaus-Caracarai road, km. 115, Rio Urubu.			-1.981	-60.0292	Georeferencing Quick Reference Guide, Version 2012	12717	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
8d9eb524-83ca-40ef-9cb5-e6e5291054e9	NY	New York Botanical Garden	S	1274248	A. S. Tavares	269	http://sweetgum.nybg.org/vh/specimen.php?irn=1513464	1987	South America	Brazil	Pará	""	Ilha de Marajó, Rio Carombé, afluente do rio Anajás.					Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
c247c488-ff6f-4bd3-884b-f48d095b50af	NY	New York Botanical Garden	S	1274239	G. T. Prance	5562	http://sweetgum.nybg.org/vh/specimen.php?irn=1513425	1968	South America	Brazil	Rondônia	""	Basin of Rio Madeira: Track between Mutumparaná and Rio Madeira			-9.6	-64.95	""		D. M. Porter		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
63411e5e-8978-4bc7-b323-a396b939bf33	NY	New York Botanical Garden	S	1274423	A. L. Bernardi	2868	http://sweetgum.nybg.org/vh/specimen.php?irn=1515306	1956	South America	Venezuela	Mérida	""	""					""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
1fc2add1-b788-413a-9bb9-42e02a928765	NY	New York Botanical Garden	S	1274425	A. L. Bernardi	2861	http://sweetgum.nybg.org/vh/specimen.php?irn=1515314	1956	South America	Venezuela	Bolívar	""	Region de los rios Icabaru, Hacha y cordillera sin nombre a 280° de las cabeceras del Rio Hacha	450	850			""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
a1480818-8bfe-4384-b9bc-bc67cdcab78c	NY	New York Botanical Garden	S	1274352	A. L. Bernardi	3/81	http://sweetgum.nybg.org/vh/specimen.php?irn=1514468	1976	South America	Peru	Loreto	Requena Province	Ad flumen Ucayali	120	120	-4.92	-73.75	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
d345bb50-ee1b-450e-a08a-221549da6177	NY	New York Botanical Garden	S	1274277	A. H. Gentry	46911	http://sweetgum.nybg.org/vh/specimen.php?irn=1513760	1984	South America	Venezuela	Amazonas	""	"Cerro de Neblina, Río Mawarinuma vicinity of """"Puerto Chimo"""""	190	190	0.83	-66.08	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
5a3e615a-8743-4cc2-92e4-2cf529bd205c	NY	New York Botanical Garden	S	1242215	A. H. Gentry	57804	http://sweetgum.nybg.org/vh/specimen.php?irn=1511605	1987	South America	Peru	Madre de Dios	""	Tambopata Nature Reserve; junction of Rios La Torre and Tambopata	250	250	-12.83	-69.28	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
2a62d4f9-1adc-429b-84c6-bf5399731bc5	NY	New York Botanical Garden	S	1242187	A. H. Gentry	21355	http://sweetgum.nybg.org/vh/specimen.php?irn=1511351	1977	South America	Peru	Loreto	Requena Province	Genaro Herrera, Río Ucayali below Requena			-4.92	-73.67	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
3410cffe-3967-4134-beaa-06ae8ce46b03	NY	New York Botanical Garden	S	1274355	A. H. Gentry	37260	http://sweetgum.nybg.org/vh/specimen.php?irn=1514476	1982	South America	Peru	Junín	""	Pichinaki, betwen Satipo and Bridge over the Chanchamayo.	900	1000	-10.83	-75	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
6df3dabd-c173-4371-b0bb-f9f34d4ed36d	NY	New York Botanical Garden	S	1274351	A. H. Gentry	37909	http://sweetgum.nybg.org/vh/specimen.php?irn=1514466	1982	South America	Peru	San Martín	""	NE of Tarapoto on road to Yurimaguas, ca 16 km NE of Tarapoto.	800				""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
3ccd2ddb-9d6f-4326-b23e-ae43434f0ba4	NY	New York Botanical Garden	S	1242154	A. H. Gentry	40619	http://sweetgum.nybg.org/vh/specimen.php?irn=1510855	1983	South America	Colombia	Cauca	""	Río Naya near El Pastico.	20	100	3.1	-77.22	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
9e055ef1-40f3-4b51-a06d-19c4c108fdba	NY	New York Botanical Garden	S	608661	J. P. Souza	2411	http://sweetgum.nybg.org/vh/specimen.php?irn=34666	1998	South America	Brazil	Bahia	Porto Seguro	Rodovia Porto Seguro-Eunápolis, ca. 10km de Porto Seguro em direçao a Eunápolis			-16.4497	-39.0644	Other source	68835	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
809d1d08-bbb5-4b6a-90f9-8aa2c14fb257	NY	New York Botanical Garden	S	1274303	D. W. Stevenson	930	http://sweetgum.nybg.org/vh/specimen.php?irn=1513980	1987	South America	Brazil	Amazonas	""	Rio Negro, across from communidade Aparecida, 1 km up from Rio Taurí			0.33	-67.3	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
761cc953-c4c1-4283-97a9-bbdf24a5d741	NY	New York Botanical Garden	S	865154	N. A. Rosa	679	http://sweetgum.nybg.org/vh/specimen.php?irn=34673	1976	South America	Brazil	Acre	Cruzeiro do Sul	Projeto de RADAM, Sub-base de Cruzeiro do Su - SB-18-ZD.			-7.6311	-72.6697	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
19b773d5-969f-49b5-9423-31318e142615	NY	New York Botanical Garden	S	1274365	B. Oldeman	B.2632	http://sweetgum.nybg.org/vh/specimen.php?irn=1514597	1969	South America	French Guiana	""	""	Montagne des Trois Pitons			4.21667	-51.85	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
c5363b61-a1ad-4ad0-b7e1-70d8d78b49c9	NY	New York Botanical Garden	S	1242189	A. H. Gentry	51350	http://sweetgum.nybg.org/vh/specimen.php?irn=1511354	1985	South America	Peru	Madre de Dios	Tambopata Province	Tambopata Tourist Camp at junction of Ríos Tambopata and La Torre.	280	280	-12.82	-69.72	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
5dcffc4a-0509-4f1a-a603-f49d23b42ee7	NY	New York Botanical Garden	S	1242188	A. H. Gentry	51087	http://sweetgum.nybg.org/vh/specimen.php?irn=1511352	1985	South America	Peru	Madre de Dios	Tambopata Province	Tambopata Tourist Camp at junction of Ríos Tambopata and La Torre.	280	280	-12.82	-69.72	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
ebf1c462-c85f-49b6-8126-62331ec511e2	NY	New York Botanical Garden	S	1242117	A. Poma	149 A	http://sweetgum.nybg.org/vh/specimen.php?irn=1510254	2004	South America	Bolivia	La Paz	Abel Iturralde	Parque Nacional Madidi, Rio Heath.	190	190	-13.0258	-68.8431	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
81670ee8-461f-46a8-8c42-8b3caf7c206f	NY	New York Botanical Garden	S	1242118	A. Poma	156	http://sweetgum.nybg.org/vh/specimen.php?irn=1510262	2004	South America	Bolivia	La Paz	Abel Iturralde	Parque Nacional Madidi, Rio Heath.	190	190	-13.0258	-68.8431	Coordinates determined at another institution		L. Cayola		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
894aec0a-fdc4-4aa5-97b9-37c1c7f5760a	NY	New York Botanical Garden	S	1242119	A. Poma	245	http://sweetgum.nybg.org/vh/specimen.php?irn=1510270	2004	South America	Bolivia	La Paz	Abel Iturralde	Parque Nacional Madidi, Rio Heath.	190	190	-13.0258	-68.8431	Coordinates determined at another institution		A. Araujo-Murakami		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
1d89b3df-19d9-4c28-83a8-d1e55ce55347	NY	New York Botanical Garden	S	1242141	A. H. Gentry	62798	http://sweetgum.nybg.org/vh/specimen.php?irn=1510646	1988	South America	Colombia	Valle del Cauca	Buenaventura	BAJO CALIMA: Lijal-Gasolina road bifurcation.	50	50	3.97	-77	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
7750b461-86cd-4438-8746-0e7d3b68edcb	NY	New York Botanical Garden	S	1242158	N. C. A. Pitman	1596 A	http://sweetgum.nybg.org/vh/specimen.php?irn=1510875	1997	South America	Ecuador	Napo	La Joya de los Sachas	Yasuní National Park. Kms 14-15 of the Maxus pipeline road. E of Juan Tapuy's finca.	250	250	-0.52	-76.53	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
89539a2b-ecf9-422f-9b29-5f5511e3c5e2	NY	New York Botanical Garden	S	1242160	J. Zuleta	244	http://sweetgum.nybg.org/vh/specimen.php?irn=1510898	1993	South America	Ecuador	Napo	Orellana	Parque Nacional Yasuní. Carretera de Maxus en construcción, Km 12-16.	240	240	-0.52	-76.53	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
8be1620e-52d5-4606-b881-d70f81bcaa4f	NY	New York Botanical Garden	S	1242163	R. Valencia	67484	http://sweetgum.nybg.org/vh/specimen.php?irn=1510971	1988	South America	Ecuador	Sucumbíos	""	Reserva de Produccion Faunistica Cuyabeno, 1 km north of Laguna Grande. Hectare-plot no.1.	265	265	0	-76.2	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
2b6c55ab-8ccd-4823-8db4-cbcb8cef90a8	NY	New York Botanical Garden	S	1242181	J. Brandbyge	33968	http://sweetgum.nybg.org/vh/specimen.php?irn=1511299	1981	South America	Ecuador	Napo	""	Lagunas de Cuyabeno. Second lake, situated some 3 km W of the first lake.	300	300	-0.02	-76.18	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
88721b13-f718-4a7c-901f-4817ecb70101	NY	New York Botanical Garden	S	1274429	B. M. Boom	5134	http://sweetgum.nybg.org/vh/specimen.php?irn=1515352	1984	South America	Venezuela	""	""	Neblina Base Camp, Río Mawarinuma.	140	140	0.83	-66.17	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
a91e651c-139d-4548-9d2f-cf04f7bff48a	NY	New York Botanical Garden	S	1274419	L. Salas	TT-125	http://sweetgum.nybg.org/vh/specimen.php?irn=1515293	1994	South America	Venezuela	Bolívar	""	Cuadricula de Investigacion, campamento Dedemai, Rio Tabaro.	120	120	6.35	-64.98	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
f3bdbe9c-7406-43e3-91ba-45423a471f95	NY	New York Botanical Garden	S	1274420	S. Elcoro	303	http://sweetgum.nybg.org/vh/specimen.php?irn=1515295	1988	South America	Venezuela	Bolívar	Cedeño	Maigualida.	470	470	5.37	-64.93	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
ed04ab22-4eb4-451f-bca8-dc3c7af3de54	NY	New York Botanical Garden	S	1274432	A. H. Gentry	46957	http://sweetgum.nybg.org/vh/specimen.php?irn=1515364	1984	South America	Venezuela	Amazonas	""	"Cerro Neblina, Between base camp and """"Puerto Chimo"""" along Rio Mawarinuma."	150	180	0.83	-66.13	Coordinates determined at another institution		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
3ec41d4c-11e1-4ef6-bfc7-9adb82774077	NY	New York Botanical Garden	S	869718	P. J. M. Maas	P12854	http://sweetgum.nybg.org/vh/specimen.php?irn=34628	1971	South America	Brazil	Acre	Cruzeiro do Sul	Sao Francisco, Lower Rio Moa.			-7.63111	-72.67	""	123037	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
84337fb4-79fc-4148-a728-5759447df85c	NY	New York Botanical Garden	S	608044	P. J. M. Maas	7018	http://sweetgum.nybg.org/vh/specimen.php?irn=34623	1987	South America	Brazil	Bahia	Santa Cruz Cabrália	"""""Estaçao Ecologica do Pau-Brasil"""", ca. 16 km W of Porto Seguro"			-16.3721	-39.1816	Georeferencing Quick Reference Guide, Version 2012	3907.46	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
06d5c57b-b7c4-48d6-98b8-79447c5395ab	NY	New York Botanical Garden	S	608045	P. J. M. Maas	7018	http://sweetgum.nybg.org/vh/specimen.php?irn=34624	1987	South America	Brazil	Bahia	Santa Cruz Cabrália	"""""Estaçao Ecologica do Pau-Brasil"""", ca. 16 km W of Porto Seguro"			-16.3721	-39.1816	Georeferencing Quick Reference Guide, Version 2012	3907.46	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
242e6112-6b83-4bd2-8189-6f852488eab5	NY	New York Botanical Garden	S	608662	B. Wallnöfer	117-16888	http://sweetgum.nybg.org/vh/specimen.php?irn=34658	1988	South America	Peru	Huánuco	Pachitea Province	"Region of Pucallpa, western part of the """"Sira mountains"""" and adjacent lowland; c. 24 km SE to c. 26 km ESE of Puerto Inca, from the beginning of the mountain rain forest next to the """"Campamento Pato Rojo"""" (9°27'S,74°46'W) (1080 msm) along the mountain crest to the beginning of the elfin forest after the """"Campamento Peligroso"""" (1560 msm) in a height of 1700 msm"	1280	1280			""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
